time	A	B	
78.55	0	1	
78.6	0	1	
78.65	0	1	
78.7	0	1	
78.75	0	1	
78.8	0	1	
78.85	0	1	
78.9	0	1	
78.95	0	1	
79	0	1	
79.05	0	1	
79.1	0	1	
79.15	0	1	
79.2	0	1	
79.25	0	1	
79.3	0	1	
79.35	0	1	
79.4	0	1	
79.45	0	1	
79.5	0	1	
79.55	0	1	
79.6	0	1	
79.65	0	1	
79.7	0	1	
79.75	0	1	
79.8	0	1	
79.85	0	1	
79.9	0	1	
79.95	0	1	
80	0	1	
80.05	0	1	
80.1	0	1	
80.15	0	1	
80.2	0	1	
80.25	0	1	
80.3	0	1	
80.35	0	1	
80.4	0	1	
80.45	0	1	
80.5	0	1	
80.55	0	1	
80.6	0	1	
80.65	0	1	
80.7	0	1	
80.75	0	1	
80.8	0	1	
80.85	0	1	
80.9	0	1	
80.95	0	1	
81	0	1	
81.05	0	1	
81.1	0	1	
81.15	0	1	
81.2	0	1	
81.25	0	1	
81.3	0	1	
81.35	0	1	
81.4	0	1	
81.45	0	1	
81.5	0	1	
81.55	0	1	
81.6	0	1	
81.65	0	1	
81.7	0	1	
81.75	0	1	
81.8	0	1	
81.85	0	1	
81.9	0	1	
81.95	0	1	
82	0	1	
82.05	0	1	
82.1	0	1	
82.15	0	1	
82.2	0	1	
82.25	0	1	
82.3	0	1	
82.35	0	1	
82.4	0	1	
82.45	0	1	
82.5	0	1	
82.55	0	1	
82.6	0	1	
82.65	0	1	
82.7	0	1	
82.75	0	1	
82.8	0	1	
82.85	0	1	
82.9	0	1	
82.95	0	1	
83	0	1	
83.05	0	1	
83.1	0	1	
83.15	0	1	
83.2	0	1	
83.25	0	1	
83.3	0	1	
83.35	0	1	
83.4	0	1	
83.45	0	1	
83.5	0	1	
83.55	0	1	
83.6	0	1	
83.65	0	1	
83.7	0	1	
83.75	0	1	
83.8	0	1	
83.85	0	1	
83.9	0	1	
83.95	0	1	
84	0	1	
84.05	0	1	
84.1	0	1	
84.15	0	1	
84.2	0	1	
84.25	0	1	
84.3	0	1	
84.35	0	1	
84.4	0	1	
84.45	0	1	
84.5	0	1	
84.55	0	1	
84.6	0	1	
84.65	0	1	
84.7	0	1	
84.75	0	1	
84.8	0	1	
84.85	0	1	
84.9	0	1	
84.95	0	1	
85	0	1	
85.05	0	1	
85.1	0	1	
85.15	0	1	
85.2	0	1	
85.25	0	1	
85.3	0	1	
85.35	0	1	
85.4	0	1	
85.45	0	1	
85.5	0	1	
85.55	0	1	
85.6	0	1	
85.65	0	1	
85.7	0	1	
85.75	0	1	
85.8	0	1	
85.85	0	1	
85.9	0	1	
85.95	0	1	
86	0	1	
86.05	0	1	
86.1	0	1	
86.15	0	1	
86.2	0	1	
86.25	0	1	
86.3	0	1	
86.35	0	1	
86.4	0	1	
86.45	0	1	
86.5	0	1	
86.55	0	1	
86.6	0	1	
86.65	0	1	
86.7	0	1	
86.75	0	1	
86.8	0	1	
86.85	0	1	
86.9	0	1	
86.95	0	1	
87	0	1	
87.05	0	1	
87.1	0	1	
87.15	0	1	
87.2	0	1	
87.25	0	1	
87.3	0	1	
87.35	0	1	
87.4	0	1	
87.45	0	1	
87.5	0	1	
87.55	0	1	
87.6	0	1	
87.65	0	1	
87.7	0	1	
87.75	0	1	
87.8	0	1	
87.85	0	1	
87.9	0	1	
87.95	0	1	
88	0	1	
88.05	0	1	
88.1	0	1	
88.15	0	1	
88.2	0	1	
88.25	0	1	
88.3	0	1	
88.35	0	1	
88.4	0	1	
88.45	0	1	
88.5	0	1	
88.55	0	1	
88.6	0	1	
88.65	0	1	
88.7	0	1	
88.75	0	1	
88.8	0	1	
88.85	0	1	
88.9	0	1	
88.95	0	1	
89	0	1	
89.05	0	1	
89.1	0	1	
89.15	0	1	
89.2	0	1	
89.25	0	1	
89.3	0	1	
89.35	0	1	
89.4	0	1	
89.45	0	1	
89.5	0	1	
89.55	0	1	
89.6	0	1	
89.65	0	1	
89.7	0	1	
89.75	0	1	
89.8	0	1	
89.85	0	1	
89.9	0	1	
89.95	0	1	
90	0	1	
90.05	0	1	
90.1	0	1	
90.15	0	1	
90.2	0	1	
90.25	0	1	
90.3	0	1	
90.35	0	1	
90.4	0	1	
90.45	0	1	
90.5	0	1	
90.55	0	1	
90.6	0	1	
90.65	0	1	
90.7	0	1	
90.75	0	1	
90.8	0	1	
90.85	0	1	
90.9	0	1	
90.95	0	1	
91	0	1	
91.05	0	1	
91.1	0	1	
91.15	0	1	
91.2	0	1	
91.25	0	1	
91.3	0	1	
91.35	0	1	
91.4	0	1	
91.45	0	1	
91.5	0	1	
91.55	0	1	
91.6	0	1	
91.65	0	1	
91.7	0	1	
91.75	0	1	
91.8	0	1	
91.85	0	1	
91.9	0	1	
91.95	0	1	
92	0	1	
92.05	0	1	
92.1	0	1	
92.15	0	1	
92.2	0	1	
92.25	0	1	
92.3	0	1	
92.35	0	1	
92.4	0	1	
92.45	0	1	
92.5	0	1	
92.55	0	1	
92.6	0	1	
92.65	0	1	
92.7	0	1	
92.75	0	1	
92.8	0	1	
92.85	0	1	
92.9	0	1	
92.95	0	1	
93	0	1	
93.05	0	1	
93.1	0	1	
93.15	0	1	
93.2	0	1	
93.25	0	1	
93.3	0	1	
93.35	0	1	
93.4	0	1	
93.45	1	0	
93.5	1	0	
93.55	1	0	
93.6	1	0	
93.65	1	0	
93.7	1	0	
93.75	1	0	
93.8	1	0	
93.85	1	0	
93.9	1	0	
93.95	1	0	
94	1	0	
94.05	1	0	
94.1	1	0	
94.15	1	0	
94.2	1	0	
94.25	1	0	
94.3	1	0	
94.35	1	0	
94.4	1	0	
94.45	1	0	
94.5	1	0	
94.55	1	0	
94.6	1	0	
94.65	1	0	
94.7	1	0	
94.75	1	0	
94.8	1	0	
94.85	1	0	
94.9	1	0	
94.95	1	0	
95	1	0	
95.05	1	0	
95.1	1	0	
95.15	1	0	
95.2	1	0	
95.25	1	0	
95.3	1	0	
95.35	1	0	
95.4	1	0	
95.45	1	0	
95.5	1	0	
95.55	1	0	
95.6	1	0	
95.65	1	0	
95.7	1	0	
95.75	1	0	
95.8	1	0	
95.85	1	0	
95.9	1	0	
95.95	1	0	
96	1	0	
96.05	1	0	
96.1	1	0	
96.15	1	0	
96.2	1	0	
96.25	1	0	
96.3	1	0	
96.35	1	0	
96.4	1	0	
96.45	1	0	
96.5	1	0	
96.55	1	0	
96.6	1	0	
96.65	1	0	
96.7	1	0	
96.75	1	0	
96.8	1	0	
96.85	1	0	
96.9	1	0	
96.95	1	0	
97	1	0	
97.05	1	0	
97.1	1	0	
97.15	1	0	
97.2	1	0	
97.25	1	0	
97.3	1	0	
97.35	1	0	
97.4	1	0	
97.45	1	0	
97.5	1	0	
97.55	1	0	
97.6	1	0	
97.65	1	0	
97.7	1	0	
97.75	1	0	
97.8	1	0	
97.85	1	0	
97.9	1	0	
97.95	1	0	
98	1	0	
98.05	1	0	
98.1	1	0	
98.15	1	0	
98.2	1	0	
98.25	1	0	
98.3	1	0	
98.35	1	0	
98.4	1	0	
98.45	1	0	
98.5	1	0	
98.55	1	0	
98.6	1	0	
98.65	1	0	
98.7	1	0	
98.75	1	0	
98.8	1	0	
98.85	1	0	
98.9	1	0	
98.95	1	0	
99	1	0	
99.05	1	0	
99.1	1	0	
99.15	1	0	
99.2	1	0	
99.25	1	0	
99.3	1	0	
99.35	1	0	
99.4	1	0	
99.45	1	0	
99.5	1	0	
99.55	1	0	
99.6	1	0	
99.65	1	0	
99.7	1	0	
99.75	1	0	
99.8	1	0	
99.85	0	1	
99.9	0	1	
99.95	0	1	
100	0	1	
