time	A	B	
78.55	1	0	
78.6	1	0	
78.65	1	0	
78.7	1	0	
78.75	1	0	
78.8	1	0	
78.85	1	0	
78.9	1	0	
78.95	1	0	
79	1	0	
79.05	1	0	
79.1	1	0	
79.15	1	0	
79.2	1	0	
79.25	1	0	
79.3	1	0	
79.35	1	0	
79.4	1	0	
79.45	1	0	
79.5	1	0	
79.55	1	0	
79.6	1	0	
79.65	1	0	
79.7	1	0	
79.75	1	0	
79.8	1	0	
79.85	1	0	
79.9	1	0	
79.95	1	0	
80	1	0	
80.05	1	0	
80.1	1	0	
80.15	1	0	
80.2	1	0	
80.25	1	0	
80.3	1	0	
80.35	1	0	
80.4	1	0	
80.45	1	0	
80.5	1	0	
80.55	1	0	
80.6	1	0	
80.65	1	0	
80.7	1	0	
80.75	1	0	
80.8	1	0	
80.85	1	0	
80.9	1	0	
80.95	1	0	
81	1	0	
81.05	1	0	
81.1	1	0	
81.15	1	0	
81.2	1	0	
81.25	1	0	
81.3	1	0	
81.35	1	0	
81.4	1	0	
81.45	1	0	
81.5	1	0	
81.55	1	0	
81.6	1	0	
81.65	1	0	
81.7	1	0	
81.75	1	0	
81.8	1	0	
81.85	1	0	
81.9	1	0	
81.95	1	0	
82	1	0	
82.05	1	0	
82.1	1	0	
82.15	1	0	
82.2	1	0	
82.25	1	0	
82.3	1	0	
82.35	1	0	
82.4	1	0	
82.45	1	0	
82.5	1	0	
82.55	1	0	
82.6	1	0	
82.65	1	0	
82.7	1	0	
82.75	1	0	
82.8	1	0	
82.85	1	0	
82.9	1	0	
82.95	1	0	
83	1	0	
83.05	1	0	
83.1	1	0	
83.15	1	0	
83.2	1	0	
83.25	1	0	
83.3	1	0	
83.35	1	0	
83.4	1	0	
83.45	1	0	
83.5	1	0	
83.55	1	0	
83.6	1	0	
83.65	1	0	
83.7	1	0	
83.75	1	0	
83.8	1	0	
83.85	1	0	
83.9	1	0	
83.95	1	0	
84	1	0	
84.05	1	0	
84.1	1	0	
84.15	1	0	
84.2	1	0	
84.25	1	0	
84.3	1	0	
84.35	1	0	
84.4	1	0	
84.45	1	0	
84.5	1	0	
84.55	1	0	
84.6	1	0	
84.65	1	0	
84.7	1	0	
84.75	1	0	
84.8	1	0	
84.85	1	0	
84.9	1	0	
84.95	1	0	
85	1	0	
85.05	1	0	
85.1	1	0	
85.15	1	0	
85.2	1	0	
85.25	1	0	
85.3	1	0	
85.35	1	0	
85.4	1	0	
85.45	1	0	
85.5	1	0	
85.55	1	0	
85.6	1	0	
85.65	1	0	
85.7	1	0	
85.75	1	0	
85.8	1	0	
85.85	1	0	
85.9	1	0	
85.95	1	0	
86	1	0	
86.05	1	0	
86.1	1	0	
86.15	1	0	
86.2	1	0	
86.25	1	0	
86.3	1	0	
86.35	1	0	
86.4	1	0	
86.45	1	0	
86.5	1	0	
86.55	1	0	
86.6	1	0	
86.65	1	0	
86.7	1	0	
86.75	1	0	
86.8	1	0	
86.85	1	0	
86.9	1	0	
86.95	1	0	
87	1	0	
87.05	1	0	
87.1	1	0	
87.15	1	0	
87.2	1	0	
87.25	1	0	
87.3	1	0	
87.35	1	0	
87.4	1	0	
87.45	1	0	
87.5	1	0	
87.55	1	0	
87.6	1	0	
87.65	1	0	
87.7	1	0	
87.75	1	0	
87.8	1	0	
87.85	0	1	
87.9	0	1	
87.95	0	1	
88	0	1	
88.05	0	1	
88.1	0	1	
88.15	0	1	
88.2	0	1	
88.25	0	1	
88.3	0	1	
88.35	0	1	
88.4	0	1	
88.45	0	1	
88.5	0	1	
88.55	0	1	
88.6	0	1	
88.65	0	1	
88.7	0	1	
88.75	0	1	
88.8	0	1	
88.85	0	1	
88.9	0	1	
88.95	0	1	
89	0	1	
89.05	0	1	
89.1	0	1	
89.15	0	1	
89.2	0	1	
89.25	0	1	
89.3	0	1	
89.35	0	1	
89.4	0	1	
89.45	0	1	
89.5	0	1	
89.55	0	1	
89.6	0	1	
89.65	0	1	
89.7	0	1	
89.75	0	1	
89.8	0	1	
89.85	0	1	
89.9	0	1	
89.95	0	1	
90	0	1	
90.05	0	1	
90.1	0	1	
90.15	0	1	
90.2	0	1	
90.25	0	1	
90.3	0	1	
90.35	0	1	
90.4	0	1	
90.45	0	1	
90.5	0	1	
90.55	0	1	
90.6	0	1	
90.65	0	1	
90.7	0	1	
90.75	0	1	
90.8	0	1	
90.85	0	1	
90.9	0	1	
90.95	0	1	
91	0	1	
91.05	0	1	
91.1	0	1	
91.15	0	1	
91.2	0	1	
91.25	0	1	
91.3	0	1	
91.35	0	1	
91.4	0	1	
91.45	0	1	
91.5	0	1	
91.55	0	1	
91.6	0	1	
91.65	0	1	
91.7	0	1	
91.75	0	1	
91.8	0	1	
91.85	0	1	
91.9	0	1	
91.95	0	1	
92	0	1	
92.05	0	1	
92.1	0	1	
92.15	0	1	
92.2	0	1	
92.25	0	1	
92.3	0	1	
92.35	0	1	
92.4	0	1	
92.45	0	1	
92.5	0	1	
92.55	0	1	
92.6	0	1	
92.65	0	1	
92.7	0	1	
92.75	0	1	
92.8	0	1	
92.85	0	1	
92.9	0	1	
92.95	0	1	
93	0	1	
93.05	0	1	
93.1	0	1	
93.15	0	1	
93.2	0	1	
93.25	0	1	
93.3	0	1	
93.35	0	1	
93.4	0	1	
93.45	0	1	
93.5	0	1	
93.55	0	1	
93.6	0	1	
93.65	0	1	
93.7	0	1	
93.75	0	1	
93.8	0	1	
93.85	0	1	
93.9	0	1	
93.95	0	1	
94	0	1	
94.05	0	1	
94.1	0	1	
94.15	0	1	
94.2	0	1	
94.25	0	1	
94.3	0	1	
94.35	0	1	
94.4	0	1	
94.45	0	1	
94.5	0	1	
94.55	0	1	
94.6	0	1	
94.65	0	1	
94.7	0	1	
94.75	0	1	
94.8	0	1	
94.85	0	1	
94.9	0	1	
94.95	0	1	
95	0	1	
95.05	0	1	
95.1	0	1	
95.15	0	1	
95.2	0	1	
95.25	0	1	
95.3	0	1	
95.35	0	1	
95.4	0	1	
95.45	0	1	
95.5	0	1	
95.55	0	1	
95.6	0	1	
95.65	0	1	
95.7	0	1	
95.75	0	1	
95.8	0	1	
95.85	0	1	
95.9	0	1	
95.95	0	1	
96	0	1	
96.05	0	1	
96.1	0	1	
96.15	0	1	
96.2	0	1	
96.25	0	1	
96.3	0	1	
96.35	0	1	
96.4	0	1	
96.45	0	1	
96.5	0	1	
96.55	0	1	
96.6	0	1	
96.65	0	1	
96.7	0	1	
96.75	0	1	
96.8	0	1	
96.85	0	1	
96.9	0	1	
96.95	0	1	
97	0	1	
97.05	0	1	
97.1	0	1	
97.15	0	1	
97.2	0	1	
97.25	0	1	
97.3	0	1	
97.35	0	1	
97.4	0	1	
97.45	0	1	
97.5	0	1	
97.55	0	1	
97.6	0	1	
97.65	0	1	
97.7	0	1	
97.75	0	1	
97.8	0	1	
97.85	0	1	
97.9	0	1	
97.95	0	1	
98	0	1	
98.05	0	1	
98.1	0	1	
98.15	0	1	
98.2	0	1	
98.25	0	1	
98.3	0	1	
98.35	0	1	
98.4	0	1	
98.45	0	1	
98.5	0	1	
98.55	0	1	
98.6	0	1	
98.65	0	1	
98.7	0	1	
98.75	0	1	
98.8	0	1	
98.85	0	1	
98.9	0	1	
98.95	0	1	
99	0	1	
99.05	0	1	
99.1	0	1	
99.15	0	1	
99.2	0	1	
99.25	0	1	
99.3	0	1	
99.35	0	1	
99.4	0	1	
99.45	0	1	
99.5	0	1	
99.55	0	1	
99.6	0	1	
99.65	0	1	
99.7	0	1	
99.75	0	1	
99.8	0	1	
99.85	0	1	
99.9	0	1	
99.95	0	1	
100	0	1	
