time	A	B	
78.55	1	0	
78.6	1	0	
78.65	1	0	
78.7	1	0	
78.75	1	0	
78.8	1	0	
78.85	1	0	
78.9	1	0	
78.95	1	0	
79	1	0	
79.05	1	0	
79.1	1	0	
79.15	1	0	
79.2	1	0	
79.25	1	0	
79.3	1	0	
79.35	1	0	
79.4	1	0	
79.45	1	0	
79.5	1	0	
79.55	1	0	
79.6	1	0	
79.65	1	0	
79.7	1	0	
79.75	1	0	
79.8	1	0	
79.85	1	0	
79.9	1	0	
79.95	1	0	
80	1	0	
80.05	1	0	
80.1	1	0	
80.15	1	0	
80.2	1	0	
80.25	1	0	
80.3	1	0	
80.35	1	0	
80.4	1	0	
80.45	1	0	
80.5	1	0	
80.55	1	0	
80.6	1	0	
80.65	1	0	
80.7	1	0	
80.75	1	0	
80.8	1	0	
80.85	1	0	
80.9	1	0	
80.95	1	0	
81	1	0	
81.05	1	0	
81.1	1	0	
81.15	1	0	
81.2	1	0	
81.25	1	0	
81.3	1	0	
81.35	1	0	
81.4	1	0	
81.45	1	0	
81.5	1	0	
81.55	1	0	
81.6	1	0	
81.65	1	0	
81.7	1	0	
81.75	1	0	
81.8	1	0	
81.85	1	0	
81.9	1	0	
81.95	1	0	
82	1	0	
82.05	1	0	
82.1	1	0	
82.15	1	0	
82.2	1	0	
82.25	1	0	
82.3	1	0	
82.35	1	0	
82.4	1	0	
82.45	1	0	
82.5	1	0	
82.55	1	0	
82.6	1	0	
82.65	1	0	
82.7	1	0	
82.75	1	0	
82.8	1	0	
82.85	1	0	
82.9	1	0	
82.95	1	0	
83	1	0	
83.05	1	0	
83.1	1	0	
83.15	1	0	
83.2	1	0	
83.25	1	0	
83.3	1	0	
83.35	1	0	
83.4	1	0	
83.45	1	0	
83.5	1	0	
83.55	1	0	
83.6	1	0	
83.65	1	0	
83.7	1	0	
83.75	1	0	
83.8	1	0	
83.85	1	0	
83.9	1	0	
83.95	1	0	
84	1	0	
84.05	1	0	
84.1	1	0	
84.15	1	0	
84.2	1	0	
84.25	1	0	
84.3	1	0	
84.35	1	0	
84.4	1	0	
84.45	1	0	
84.5	1	0	
84.55	1	0	
84.6	1	0	
84.65	1	0	
84.7	1	0	
84.75	1	0	
84.8	1	0	
84.85	1	0	
84.9	1	0	
84.95	1	0	
85	1	0	
85.05	1	0	
85.1	1	0	
85.15	1	0	
85.2	1	0	
85.25	1	0	
85.3	1	0	
85.35	1	0	
85.4	1	0	
85.45	1	0	
85.5	1	0	
85.55	1	0	
85.6	1	0	
85.65	1	0	
85.7	1	0	
85.75	1	0	
85.8	1	0	
85.85	1	0	
85.9	1	0	
85.95	1	0	
86	1	0	
86.05	1	0	
86.1	1	0	
86.15	1	0	
86.2	1	0	
86.25	1	0	
86.3	1	0	
86.35	1	0	
86.4	1	0	
86.45	1	0	
86.5	1	0	
86.55	1	0	
86.6	1	0	
86.65	1	0	
86.7	1	0	
86.75	1	0	
86.8	1	0	
86.85	1	0	
86.9	1	0	
86.95	1	0	
87	1	0	
87.05	1	0	
87.1	1	0	
87.15	1	0	
87.2	1	0	
87.25	1	0	
87.3	1	0	
87.35	1	0	
87.4	1	0	
87.45	1	0	
87.5	1	0	
87.55	1	0	
87.6	1	0	
87.65	1	0	
87.7	1	0	
87.75	1	0	
87.8	1	0	
87.85	1	0	
87.9	1	0	
87.95	1	0	
88	1	0	
88.05	1	0	
88.1	1	0	
88.15	1	0	
88.2	1	0	
88.25	1	0	
88.3	1	0	
88.35	1	0	
88.4	1	0	
88.45	1	0	
88.5	1	0	
88.55	1	0	
88.6	1	0	
88.65	1	0	
88.7	1	0	
88.75	1	0	
88.8	1	0	
88.85	1	0	
88.9	1	0	
88.95	1	0	
89	1	0	
89.05	1	0	
89.1	1	0	
89.15	1	0	
89.2	1	0	
89.25	1	0	
89.3	1	0	
89.35	1	0	
89.4	1	0	
89.45	1	0	
89.5	1	0	
89.55	1	0	
89.6	1	0	
89.65	1	0	
89.7	1	0	
89.75	1	0	
89.8	1	0	
89.85	1	0	
89.9	1	0	
89.95	1	0	
90	1	0	
90.05	1	0	
90.1	1	0	
90.15	1	0	
90.2	1	0	
90.25	1	0	
90.3	1	0	
90.35	1	0	
90.4	1	0	
90.45	1	0	
90.5	1	0	
90.55	1	0	
90.6	1	0	
90.65	1	0	
90.7	1	0	
90.75	1	0	
90.8	1	0	
90.85	1	0	
90.9	1	0	
90.95	1	0	
91	1	0	
91.05	1	0	
91.1	1	0	
91.15	1	0	
91.2	1	0	
91.25	1	0	
91.3	1	0	
91.35	1	0	
91.4	1	0	
91.45	1	0	
91.5	1	0	
91.55	1	0	
91.6	1	0	
91.65	1	0	
91.7	1	0	
91.75	1	0	
91.8	1	0	
91.85	1	0	
91.9	1	0	
91.95	1	0	
92	1	0	
92.05	1	0	
92.1	1	0	
92.15	1	0	
92.2	1	0	
92.25	1	0	
92.3	1	0	
92.35	1	0	
92.4	1	0	
92.45	1	0	
92.5	1	0	
92.55	1	0	
92.6	1	0	
92.65	1	0	
92.7	1	0	
92.75	1	0	
92.8	1	0	
92.85	1	0	
92.9	1	0	
92.95	1	0	
93	1	0	
93.05	1	0	
93.1	1	0	
93.15	1	0	
93.2	1	0	
93.25	1	0	
93.3	1	0	
93.35	1	0	
93.4	1	0	
93.45	1	0	
93.5	1	0	
93.55	1	0	
93.6	1	0	
93.65	1	0	
93.7	1	0	
93.75	1	0	
93.8	1	0	
93.85	1	0	
93.9	1	0	
93.95	1	0	
94	1	0	
94.05	1	0	
94.1	1	0	
94.15	1	0	
94.2	1	0	
94.25	1	0	
94.3	1	0	
94.35	1	0	
94.4	1	0	
94.45	1	0	
94.5	1	0	
94.55	1	0	
94.6	1	0	
94.65	1	0	
94.7	1	0	
94.75	1	0	
94.8	1	0	
94.85	1	0	
94.9	1	0	
94.95	1	0	
95	1	0	
95.05	1	0	
95.1	1	0	
95.15	1	0	
95.2	1	0	
95.25	1	0	
95.3	1	0	
95.35	1	0	
95.4	1	0	
95.45	1	0	
95.5	1	0	
95.55	1	0	
95.6	1	0	
95.65	1	0	
95.7	1	0	
95.75	1	0	
95.8	1	0	
95.85	1	0	
95.9	1	0	
95.95	1	0	
96	1	0	
96.05	1	0	
96.1	1	0	
96.15	1	0	
96.2	1	0	
96.25	1	0	
96.3	1	0	
96.35	1	0	
96.4	1	0	
96.45	1	0	
96.5	1	0	
96.55	1	0	
96.6	1	0	
96.65	1	0	
96.7	1	0	
96.75	1	0	
96.8	1	0	
96.85	1	0	
96.9	1	0	
96.95	1	0	
97	1	0	
97.05	1	0	
97.1	1	0	
97.15	1	0	
97.2	1	0	
97.25	1	0	
97.3	1	0	
97.35	1	0	
97.4	1	0	
97.45	1	0	
97.5	1	0	
97.55	1	0	
97.6	1	0	
97.65	1	0	
97.7	1	0	
97.75	1	0	
97.8	1	0	
97.85	1	0	
97.9	1	0	
97.95	1	0	
98	1	0	
98.05	1	0	
98.1	1	0	
98.15	1	0	
98.2	1	0	
98.25	1	0	
98.3	1	0	
98.35	1	0	
98.4	1	0	
98.45	1	0	
98.5	1	0	
98.55	1	0	
98.6	1	0	
98.65	1	0	
98.7	1	0	
98.75	1	0	
98.8	1	0	
98.85	1	0	
98.9	1	0	
98.95	1	0	
99	1	0	
99.05	1	0	
99.1	1	0	
99.15	1	0	
99.2	1	0	
99.25	1	0	
99.3	1	0	
99.35	1	0	
99.4	1	0	
99.45	1	0	
99.5	1	0	
99.55	1	0	
99.6	1	0	
99.65	1	0	
99.7	1	0	
99.75	1	0	
99.8	1	0	
99.85	1	0	
99.9	1	0	
99.95	1	0	
100	1	0	
